essay_id,prompt_name,predicted
c905591,Driverless cars,True
c906156,Exploring Venus,True
c90a358,Facial action coding system,True
c90aba8,Driverless cars,True
c91aaf0,Exploring Venus,True
c933387,Facial action coding system,True
c94198e,Facial action coding system,True
c94b689,Driverless cars,True
c94c5d6,Driverless cars,True
c966d0a,Exploring Venus,True
c96e9d6,Facial action coding system,True
c975bdf,Driverless cars,True
c97615c,"""A Cowboy Who Rode the Waves""",True
c97e5b2,The Face on Mars,True
c98a9ba,Exploring Venus,True
c98ba96,Facial action coding system,True
c98f82e,Facial action coding system,True
c9b1df1,Driverless cars,True
c9b67ff,Facial action coding system,True
c9d4074,Driverless cars,True
c9f30e7,Driverless cars,True
c9f673e,Driverless cars,True
c9fd0a5,Facial action coding system,True
ca061e6,The Face on Mars,True
ca094a9,Driverless cars,True
ca2218d,Exploring Venus,True
ca26a6a,Facial action coding system,True
ca42365,Driverless cars,True
ca49967,Facial action coding system,True
ca5625f,Facial action coding system,True
ca5a97d,Driverless cars,True
ca72f67,Driverless cars,True
ca7b3c6,Driverless cars,True
ca986e1,Exploring Venus,True
caba4d4,Exploring Venus,True
cac714f,Exploring Venus,True
cad1f5b,Exploring Venus,True
cae51a8,Exploring Venus,True
cae9df8,Driverless cars,True
caebbee,The Face on Mars,True
cb21e2f,Facial action coding system,True
cb2dd7f,Exploring Venus,True
cb2fcde,Exploring Venus,True
cb7e6c4,Driverless cars,True
cb8c409,Driverless cars,True
cba7a80,Exploring Venus,True
cbc7fbb,Driverless cars,True
cbd49f8,Exploring Venus,True
cbf0828,Driverless cars,True
cc12684,"""A Cowboy Who Rode the Waves""",True
cc2453a,Driverless cars,True
cc266ee,Facial action coding system,True
cc2b68c,Exploring Venus,True
cc30810,"""A Cowboy Who Rode the Waves""",True
cc37102,The Face on Mars,True
cc41976,Driverless cars,True
cc6e400,Facial action coding system,True
cc7e82a,Driverless cars,True
ccb13fd,The Face on Mars,True
ccbecd2,Exploring Venus,True
ccc30f4,Driverless cars,True
ccf34f3,Driverless cars,True
ccfbac7,Exploring Venus,True
cd03571,Exploring Venus,True
cd0a006,The Face on Mars,True
cd4462c,Exploring Venus,True
cd4a80f,Driverless cars,True
cd56bc6,Driverless cars,True
cd6586d,"""A Cowboy Who Rode the Waves""",True
cd6d09a,Driverless cars,True
cd726da,Driverless cars,True
cd76853,Exploring Venus,True
cd7941c,Facial action coding system,True
cd99d58,Driverless cars,True
cd9cf36,Driverless cars,True
cd9e877,The Face on Mars,True
cda556e,"""A Cowboy Who Rode the Waves""",True
cdb7f7e,Facial action coding system,True
cdc1cff,Driverless cars,True
cdcc97e,Driverless cars,True
cdf4b4f,Exploring Venus,True
ce01b85,Facial action coding system,True
ce18845,The Face on Mars,True
ce1d3dd,Driverless cars,True
ce2e7ba,Exploring Venus,True
ce356c9,Driverless cars,True
ce5391a,Driverless cars,True
ce5b0bc,Exploring Venus,True
ce5eebd,Facial action coding system,True
ce5f251,The Face on Mars,True
ce69f4d,Driverless cars,True
ce6c762,Driverless cars,True
ce8a5b9,Facial action coding system,True
cedeccc,Driverless cars,True
ceead0f,Driverless cars,True
ceec53f,The Face on Mars,True
cf0d95b,Driverless cars,True
cf1f159,Driverless cars,True
cf315d3,Facial action coding system,True
cf3e46a,Driverless cars,True
cf6e8bb,Exploring Venus,True
cf741b4,"""A Cowboy Who Rode the Waves""",True
cf7d5ce,Facial action coding system,True
cf8d30d,Driverless cars,True
cfa17b8,Driverless cars,True
cfb0905,Driverless cars,True
cfb8cd5,Driverless cars,True
cfce9c8,Exploring Venus,True
cfceaa3,The Face on Mars,True
cfdc4d7,Exploring Venus,True
cfe9cbf,Driverless cars,True
cfec3bc,Driverless cars,True
cff70d1,"""A Cowboy Who Rode the Waves""",True
d00eb06,Driverless cars,True
d0178e8,Facial action coding system,True
d018ccb,Facial action coding system,True
d020bab,Exploring Venus,True
d02c595,Driverless cars,True
d03f666,Driverless cars,True
d05321d,Exploring Venus,True
d072354,Exploring Venus,True
d078970,Driverless cars,True
d09afb5,Exploring Venus,True
d09b772,Driverless cars,True
d0a986e,Exploring Venus,True
d0da9a9,Facial action coding system,True
d0ea34d,Driverless cars,True
d0f0e91,Facial action coding system,True
d0f2283,Exploring Venus,True
d0fdfd2,Driverless cars,True
d11cfd4,Driverless cars,True
d1254f4,Driverless cars,True
d125d72,Exploring Venus,True
d13ae8e,Facial action coding system,True
d150ef9,Exploring Venus,True
d1525ce,Driverless cars,True
d164714,The Face on Mars,True
d16503d,Exploring Venus,True
d17b0a8,Exploring Venus,True
d17e95c,Exploring Venus,True
d1990dd,Exploring Venus,True
d19dd84,Exploring Venus,True
d1c17f7,"""A Cowboy Who Rode the Waves""",True
d1c1ac0,Driverless cars,True
d1cc50d,Driverless cars,True
d1ec52e,Driverless cars,True
d204dcb,Exploring Venus,True
d2196a3,Driverless cars,True
d22af96,Exploring Venus,True
d24c185,Driverless cars,True
d24d888,Exploring Venus,True
d254bc7,Facial action coding system,True
d25b773,Exploring Venus,True
d25d977,The Face on Mars,True
d268560,Exploring Venus,True
d29cf7f,Facial action coding system,True
d2a690d,"""A Cowboy Who Rode the Waves""",True
d2b9b8d,Driverless cars,True
d2cbf09,Facial action coding system,True
d2ce31c,Driverless cars,True
d2d0ad7,Driverless cars,True
d2d423b,Facial action coding system,True
d2e169d,Exploring Venus,True
d2fcaa1,Facial action coding system,True
d31123b,Facial action coding system,True
d31dc56,Driverless cars,True
d33e136,The Face on Mars,True
d34958c,Exploring Venus,True
d35875f,Facial action coding system,True
d358b72,Driverless cars,True
d35b054,Exploring Venus,True
d37a1d4,The Face on Mars,True
d38cbdf,Exploring Venus,True
d3913f7,Driverless cars,True
d393d4b,The Face on Mars,True
d39dbc5,Exploring Venus,True
d3aaf6d,The Face on Mars,True
d3ac360,Driverless cars,True
d3b13b0,The Face on Mars,True
d3bee4b,Exploring Venus,True
d3c0cb9,The Face on Mars,True
d461c06,Facial action coding system,True
d463cd2,Facial action coding system,True
d4658a2,Driverless cars,True
d48708a,Exploring Venus,True
d493980,Driverless cars,True
d4a0406,Driverless cars,True
d4aaa2a,Facial action coding system,True
d4bee32,Driverless cars,True
d4c6797,Driverless cars,True
d4c78e7,The Face on Mars,True
d4c95d1,Facial action coding system,True
d4cbdec,Exploring Venus,True
d4d3041,Facial action coding system,True
d4dfd0f,Driverless cars,True
d4e664a,The Face on Mars,True
d4e815d,Driverless cars,True
d4ebb9f,Exploring Venus,True
d4fcd5c,Driverless cars,True
d507ed3,Facial action coding system,True
d50b813,Exploring Venus,True
d51b27c,"""A Cowboy Who Rode the Waves""",True
d5221c2,Driverless cars,True
d52eef1,"""A Cowboy Who Rode the Waves""",True
d54478f,The Face on Mars,True
d552343,Facial action coding system,True
d55811c,Exploring Venus,True
d5591f4,The Face on Mars,True
d574f90,Exploring Venus,True
d598a49,The Face on Mars,True
d59e18f,Driverless cars,True
d5c8caa,Facial action coding system,True
d5d0945,Driverless cars,True
d5dc915,The Face on Mars,True
d5e9a58,Driverless cars,True
d5ea90f,Exploring Venus,True
d5f2964,The Face on Mars,True
d61e1f2,"""A Cowboy Who Rode the Waves""",True
d61ed97,Exploring Venus,True
d625185,The Face on Mars,True
d6277a3,Driverless cars,True
d62d027,The Face on Mars,True
d636677,Driverless cars,True
d648e2f,Facial action coding system,True
d64be3d,Facial action coding system,True
d656985,Facial action coding system,True
d65c27e,Exploring Venus,True
d666983,Driverless cars,True
d66cdbe,"""A Cowboy Who Rode the Waves""",True
d67e3c1,Exploring Venus,True
d6831f6,Driverless cars,True
d699bff,Driverless cars,True
d6c45e6,Exploring Venus,True
d6ca3a3,Facial action coding system,True
d6d88e1,Driverless cars,True
d6e067b,Exploring Venus,True
d6ee819,Facial action coding system,True
d6fda7b,Facial action coding system,True
d70fe0c,Driverless cars,True
d716604,Exploring Venus,True
d719777,Facial action coding system,True
d71a079,Driverless cars,True
d71b7f8,Exploring Venus,True
d726fca,Driverless cars,True
d737262,Exploring Venus,True
d73f3f4,Exploring Venus,True
d76a09e,Exploring Venus,True
d798cd9,Driverless cars,True
d799e31,Exploring Venus,True
d7ad755,Driverless cars,True
d7b02d4,Exploring Venus,True
d7b6d6c,"""A Cowboy Who Rode the Waves""",True
d7c93c3,The Face on Mars,True
d7cf2df,Exploring Venus,True
d80032d,Facial action coding system,True
d80564c,"""A Cowboy Who Rode the Waves""",True
d80e3b9,Exploring Venus,True
d81bdc5,Driverless cars,True
d820a1b,Exploring Venus,True
d83eb9d,Exploring Venus,True
d855308,Exploring Venus,True
d85ca40,"""A Cowboy Who Rode the Waves""",True
d86e510,Driverless cars,True
d88e664,"""A Cowboy Who Rode the Waves""",True
d8a1d51,Driverless cars,True
d8a5142,The Face on Mars,True
d8a95e6,Facial action coding system,True
d8b1f47,The Face on Mars,True
d8be4d2,Exploring Venus,True
d8c9e3d,Driverless cars,True
d8cf53c,Driverless cars,True
d8d429b,Facial action coding system,True
d8dfcbc,The Face on Mars,True
d9111ae,Exploring Venus,True
d914e6f,Exploring Venus,True
d93bf92,Driverless cars,True
d94f7e5,Exploring Venus,True
d95597f,The Face on Mars,True
d9597ce,Facial action coding system,True
d96a3ea,The Face on Mars,True
d9738d3,Driverless cars,True
d97863b,Facial action coding system,True
d99d5b0,Exploring Venus,True
d9c42c4,Exploring Venus,True
d9d166b,Driverless cars,True
d9d981c,Driverless cars,True
d9f6fd6,Facial action coding system,True
da01cf3,Exploring Venus,True
da0e8fb,Exploring Venus,True
da1b312,Driverless cars,True
da1c048,Driverless cars,True
da302f5,Driverless cars,True
da3c348,"""A Cowboy Who Rode the Waves""",True
da53428,Exploring Venus,True
da5588c,Facial action coding system,True
da6ba15,Driverless cars,True
da76745,Driverless cars,True
da8033f,Driverless cars,True
da89a81,Facial action coding system,True
da97203,Driverless cars,True
da9e82a,Driverless cars,True
daad9d6,Facial action coding system,True
dab2346,Exploring Venus,True
dab3c06,Exploring Venus,True
dac4d02,Facial action coding system,True
dace458,The Face on Mars,True
dacfa3e,Exploring Venus,True
dadac5e,Exploring Venus,True
dae3018,Driverless cars,True
daf7282,Exploring Venus,True
dafc727,Driverless cars,True
db14072,The Face on Mars,True
db2e4b6,Driverless cars,True
db325fc,Facial action coding system,True
db534ee,Facial action coding system,True
db5bba2,"""A Cowboy Who Rode the Waves""",True
db5caa0,The Face on Mars,True
db5f317,Driverless cars,True
db6a373,The Face on Mars,True
db7fcab,Exploring Venus,True
db8b63b,The Face on Mars,True
db9492b,Facial action coding system,True
dba5c50,"""A Cowboy Who Rode the Waves""",True
dba8941,"""A Cowboy Who Rode the Waves""",True
dbb5b58,Driverless cars,True
dbbaa3b,The Face on Mars,True
dbc3874,Driverless cars,True
dbcdee0,Driverless cars,True
dbd15ac,The Face on Mars,True
dbd6b54,Driverless cars,True
dbe00b1,Driverless cars,True
dbe4ae8,Driverless cars,True
dbe526f,Exploring Venus,True
dbf00cf,The Face on Mars,True
dc06527,Facial action coding system,True
dc13e1b,Driverless cars,True
dc1426e,Facial action coding system,True
dc2a8df,Exploring Venus,True
dc3eff7,Driverless cars,True
dc4b765,Driverless cars,True
dc53609,Exploring Venus,True
dc8e9f9,Exploring Venus,True
dc927cf,Facial action coding system,True
dc9c919,The Face on Mars,True
dcc56a5,Facial action coding system,True
dccfda3,The Face on Mars,True
dcda789,Facial action coding system,True
dce820f,Driverless cars,True
dd226a9,Facial action coding system,True
dd6559d,Exploring Venus,True
dd7857b,The Face on Mars,True
dd7fb1a,Driverless cars,True
dd8656a,Exploring Venus,True
dd98213,Facial action coding system,True
ddc1cdd,The Face on Mars,True
ddc656c,Exploring Venus,True
dddc521,Facial action coding system,True
ddf464d,The Face on Mars,True
ddffcfe,Exploring Venus,True
de1fddb,Exploring Venus,True
de27b5d,Exploring Venus,True
de2e3cc,Exploring Venus,True
de3c518,"""A Cowboy Who Rode the Waves""",True
de5e023,Facial action coding system,True
de61739,Facial action coding system,True
de6630e,The Face on Mars,True
de87a1c,Facial action coding system,True
de8f65b,Driverless cars,True
de9b166,Driverless cars,True
dea361a,Facial action coding system,True
deb4eb3,The Face on Mars,True
decd887,"""A Cowboy Who Rode the Waves""",True
def966f,Driverless cars,True
df12ef4,Driverless cars,True
df22b27,Driverless cars,True
df23b1d,Driverless cars,True
df2725e,Facial action coding system,True
df2d044,Facial action coding system,True
df429af,Driverless cars,True
df7dd88,Exploring Venus,True
df83cb3,Driverless cars,True
df99bf2,The Face on Mars,True
dfbaca5,Exploring Venus,True
dff1a03,Driverless cars,True
dff8a22,Facial action coding system,True
dff9ecc,Driverless cars,True
e0062db,Facial action coding system,True
e00a88d,Exploring Venus,True
e01085e,The Face on Mars,True
e01a546,Exploring Venus,True
e028b12,Exploring Venus,True
e02b84d,Exploring Venus,True
e04079b,Facial action coding system,True
e044cc8,Exploring Venus,True
e05acf3,"""A Cowboy Who Rode the Waves""",True
e05bf58,Exploring Venus,True
e05e8dc,Exploring Venus,True
e06d5d9,Driverless cars,True
e0a4c42,Driverless cars,True
e0b63de,Driverless cars,True
e0d868d,Facial action coding system,True
e0e7925,Driverless cars,True
e0eb3ac,Driverless cars,True
e0ebf63,Driverless cars,True
e0f2b3c,"""A Cowboy Who Rode the Waves""",True
e104ebf,Driverless cars,True
e112df6,Exploring Venus,True
e123359,Exploring Venus,True
e146891,Driverless cars,True
e16157a,Facial action coding system,True
e163ad5,The Face on Mars,True
e164e8c,Driverless cars,True
e164ec6,Driverless cars,True
e16a336,Driverless cars,True
e18a71c,Driverless cars,True
e19825b,Facial action coding system,True
e1a65d5,Driverless cars,True
e1b3de4,The Face on Mars,True
e1bc399,The Face on Mars,True
e1d9f00,Exploring Venus,True
e1ea8ee,Exploring Venus,True
e1f6a8f,Exploring Venus,True
e217305,Facial action coding system,True
e21cc71,Driverless cars,True
e2202d5,Driverless cars,True
e224edd,Driverless cars,True
e22abc7,Driverless cars,True
e22dbf3,Driverless cars,True
e22df36,"""A Cowboy Who Rode the Waves""",True
e233bf6,Exploring Venus,True
e25a788,Exploring Venus,True
e26c4cb,Exploring Venus,True
e272e4a,Exploring Venus,True
e275b16,Driverless cars,True
e2763c4,Exploring Venus,True
e277f2c,Facial action coding system,True
e2797ec,The Face on Mars,True
e27d629,Driverless cars,True
e2a98c7,Driverless cars,True
e2b69b6,"""A Cowboy Who Rode the Waves""",True
e2ba02d,Driverless cars,True
e2d9a03,Driverless cars,True
e2ec643,Exploring Venus,True
e3077bb,The Face on Mars,True
e33c88f,Exploring Venus,True
e34416f,Facial action coding system,True
e354650,Driverless cars,True
e366506,Driverless cars,True
e36e85a,Driverless cars,True
e379e7a,Facial action coding system,True
e386e14,Exploring Venus,True
e38f2ec,Driverless cars,True
e3a9afd,"""A Cowboy Who Rode the Waves""",True
e3aad5f,Exploring Venus,True
e3b538f,Driverless cars,True
e3e72ce,Exploring Venus,True
e3f11a5,Driverless cars,True
e3f3a45,Driverless cars,True
e3f5cb0,Driverless cars,True
e3f6385,Driverless cars,True
e42ebd1,"""A Cowboy Who Rode the Waves""",True
e430494,Driverless cars,True
e43638a,Driverless cars,True
e4386ac,Facial action coding system,True
e45d84b,Car-free cities,True
e45e3ee,Driverless cars,True
e464b92,Facial action coding system,True
e49f6c5,Exploring Venus,True
e4a3b7f,Facial action coding system,True
e4ab2f4,Driverless cars,True
e4b5afb,Driverless cars,True
e4b94b2,"""A Cowboy Who Rode the Waves""",True
e4ba378,The Face on Mars,True
e4c81e7,The Face on Mars,True
e4ca453,The Face on Mars,True
e4cd5f0,"""A Cowboy Who Rode the Waves""",True
e4f6f94,Driverless cars,True
e4fff57,Facial action coding system,True
e51434c,Exploring Venus,True
e51bf95,"""A Cowboy Who Rode the Waves""",True
e54748b,"""A Cowboy Who Rode the Waves""",True
e5491a4,Exploring Venus,True
e55d0a9,Facial action coding system,True
e56adc7,Driverless cars,True
e57c038,Exploring Venus,True
e58330e,Exploring Venus,True
e5a3667,Driverless cars,True
e5b83a8,Driverless cars,True
e5c857d,Driverless cars,True
e5e24da,Driverless cars,True
e5e6810,Exploring Venus,True
e5e911d,Exploring Venus,True
e6149d1,Facial action coding system,True
e61599f,Exploring Venus,True
e62c876,Exploring Venus,True
e666cd6,Exploring Venus,True
e67b702,Facial action coding system,True
e686134,Exploring Venus,True
e688d2f,Exploring Venus,True
e6b50a4,Driverless cars,True
e6bbf25,Facial action coding system,True
e6ce72d,Driverless cars,True
e6d2d03,Exploring Venus,True
e6f0a4b,Exploring Venus,True
e701cf8,Driverless cars,True
e720e1c,Exploring Venus,True
e723c40,Exploring Venus,True
e7309a3,Exploring Venus,True
e731a0d,Facial action coding system,True
e73e482,Driverless cars,True
e7401c2,The Face on Mars,True
e74919c,Exploring Venus,True
e7606cc,Exploring Venus,True
e7900f2,Facial action coding system,True
e7a538c,Driverless cars,True
e7c4902,Driverless cars,True
e7cb0c2,Driverless cars,True
e801b3a,Facial action coding system,True
e825381,The Face on Mars,True
e84514e,Exploring Venus,True
e85e20c,Exploring Venus,True
e86b941,Exploring Venus,True
e881a82,Exploring Venus,True
e88fa76,Exploring Venus,True
e8976d7,The Face on Mars,True
e89eaf8,Driverless cars,True
e8af119,The Face on Mars,True
e8c4fce,The Face on Mars,True
e8c970f,Exploring Venus,True
e8d2ce4,Driverless cars,True
e8deb0e,The Face on Mars,True
e8f076b,Facial action coding system,True
e8faa39,"""A Cowboy Who Rode the Waves""",True
e904906,Driverless cars,True
e90721b,Exploring Venus,True
e907a55,Exploring Venus,True
